CustomerID,Gender,Location,Tenure,TransactionID,Date,SKU,Description,Category,Quantity,Price,Delivery,CouponStatus,DiscountPCT,TotalPrice,OfflineSpend,OnlineSpend
16327.0,M,California,Loyal Customer (3+ years),43748.0,2019-11-17,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,4000.0,2964.3
16327.0,M,California,Loyal Customer (3+ years),43750.0,2019-11-17,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Not Used,20.0,136.9,4000.0,2964.3
16327.0,M,California,Loyal Customer (3+ years),43753.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2964.3
16327.0,M,California,Loyal Customer (3+ years),43754.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Not Used,20.0,169.9,4000.0,2964.3
16327.0,M,California,Loyal Customer (3+ years),43755.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Not Used,20.0,169.9,4000.0,2964.3
16327.0,M,California,Loyal Customer (3+ years),43756.0,2019-11-17,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,4000.0,2964.3
17404.0,F,New Jersey,New Customer (< 1 year),43663.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2964.3
17404.0,F,New Jersey,New Customer (< 1 year),43665.0,2019-11-17,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,3.0,79.0,6.0,Clicked,20.0,266.7,4000.0,2964.3
17404.0,F,New Jersey,New Customer (< 1 year),43670.0,2019-11-17,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,2.0,79.0,6.0,Not Used,20.0,179.8,4000.0,2964.3
17404.0,F,New Jersey,New Customer (< 1 year),43671.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2964.3
17404.0,F,New Jersey,New Customer (< 1 year),43674.0,2019-11-17,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2964.3
12726.0,M,Chicago,Established Customer (2-3 years),43709.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,4000.0,2964.3
12726.0,M,Chicago,Established Customer (2-3 years),43710.0,2019-11-17,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2964.3
12726.0,M,Chicago,Established Customer (2-3 years),43711.0,2019-11-17,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,3.0,79.0,6.0,Used,20.0,214.56,4000.0,2964.3
12726.0,M,Chicago,Established Customer (2-3 years),43715.0,2019-11-17,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2964.3
12726.0,M,Chicago,Established Customer (2-3 years),43716.0,2019-11-17,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Not Used,20.0,136.9,4000.0,2964.3
12853.0,M,New York,New Customer (< 1 year),43697.0,2019-11-17,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,3.0,79.0,6.0,Clicked,20.0,266.7,4000.0,2964.3
12853.0,M,New York,New Customer (< 1 year),43700.0,2019-11-17,GGOENEBB078899,Nest Indoor Camera,Nest-USA,3.0,119.0,6.0,Not Used,20.0,398.7,4000.0,2964.3
12853.0,M,New York,New Customer (< 1 year),43703.0,2019-11-17,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,19.99,Used,20.0,124.71,4000.0,2964.3
16755.0,F,California,Established Customer (2-3 years),43716.0,2019-11-17,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,3.0,119.0,6.0,Clicked,20.0,398.7,4000.0,2964.3
16755.0,F,California,Established Customer (2-3 years),43717.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,12.99,Used,20.0,275.23,4000.0,2964.3
16755.0,F,California,Established Customer (2-3 years),43722.0,2019-11-17,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.5,Clicked,20.0,170.4,4000.0,2964.3
14133.0,F,Chicago,Established Customer (2-3 years),43723.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,4000.0,2964.3
14133.0,F,Chicago,Established Customer (2-3 years),43725.0,2019-11-17,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.5,Used,20.0,137.62,4000.0,2964.3
14133.0,F,Chicago,Established Customer (2-3 years),43726.0,2019-11-17,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2964.3
14133.0,F,Chicago,Established Customer (2-3 years),43730.0,2019-11-17,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,3.0,119.0,6.0,Used,20.0,320.16,4000.0,2964.3
14133.0,F,Chicago,Established Customer (2-3 years),43738.0,2019-11-17,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,4000.0,2964.3
16523.0,M,New York,New Customer (< 1 year),43765.0,2019-11-17,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,12.99,Used,20.0,117.71,4000.0,2964.3
16523.0,M,New York,New Customer (< 1 year),43768.0,2019-11-17,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2964.3
17965.0,F,Chicago,New Customer (< 1 year),43842.0,2019-11-19,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2500.0,1915.27
17965.0,F,Chicago,New Customer (< 1 year),43842.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,2500.0,1915.27
17965.0,F,Chicago,New Customer (< 1 year),43843.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Not Used,20.0,169.9,2500.0,1915.27
17965.0,F,Chicago,New Customer (< 1 year),43846.0,2019-11-19,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2500.0,1915.27
17188.0,M,Chicago,New Customer (< 1 year),43888.0,2019-11-19,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,2.0,119.0,6.0,Clicked,20.0,267.8,2500.0,1915.27
15547.0,M,New York,Loyal Customer (3+ years),43838.0,2019-11-19,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,12.99,Clicked,20.0,143.89,2500.0,1915.27
15547.0,M,New York,Loyal Customer (3+ years),43841.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43857.0,2019-11-19,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43857.0,2019-11-19,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,2.0,79.0,6.0,Clicked,20.0,179.8,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43862.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43864.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Not Used,20.0,169.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43865.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,5.0,79.0,6.0,Used,20.0,353.6,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43865.0,2019-11-19,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43866.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43866.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,3.0,79.0,6.0,Clicked,20.0,266.7,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43868.0,2019-11-19,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43872.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,2.0,79.0,6.0,Clicked,20.0,179.8,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43873.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,2.0,79.0,6.0,Clicked,20.0,179.8,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43875.0,2019-11-19,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Not Used,20.0,136.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43877.0,2019-11-19,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43878.0,2019-11-19,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,2.0,119.0,6.0,Clicked,20.0,267.8,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43879.0,2019-11-19,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Not Used,20.0,136.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43879.0,2019-11-19,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Not Used,20.0,92.9,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43884.0,2019-11-19,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Clicked,20.0,333.8,2500.0,1915.27
14659.0,F,New York,Loyal Customer (3+ years),43885.0,2019-11-19,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,2500.0,1915.27
13174.0,M,Chicago,Established Customer (2-3 years),43296.0,2019-11-13,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43297.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,2.0,79.0,6.0,Not Used,20.0,179.8,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43300.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43301.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,2.0,119.0,6.0,Clicked,20.0,267.8,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43302.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43306.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43307.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,6.0,119.0,12.99,Clicked,20.0,798.39,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43307.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,12.99,Used,20.0,144.11,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43308.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,3.0,79.0,6.0,Used,20.0,214.56,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43317.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43318.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43319.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,6.0,119.0,12.99,Not Used,20.0,798.39,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43319.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,12.99,Clicked,20.0,176.89,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43323.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43324.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43325.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43326.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,3.0,79.0,6.0,Used,20.0,214.56,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43328.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43329.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,2.0,79.0,6.0,Not Used,20.0,179.8,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43330.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43331.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,12.99,Clicked,20.0,143.89,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43331.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,12.99,Used,20.0,117.71,4000.0,2400.95
13174.0,M,Chicago,Established Customer (2-3 years),43332.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,3.0,119.0,6.0,Used,20.0,320.16,4000.0,2400.95
17389.0,F,New York,New Customer (< 1 year),43283.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,2.0,119.0,19.99,Clicked,20.0,281.79,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43259.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,2.0,149.0,6.0,Clicked,20.0,333.8,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43260.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43261.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,12.99,Not Used,20.0,176.89,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43263.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,2.0,79.0,6.0,Clicked,20.0,179.8,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43265.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Not Used,20.0,333.8,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43266.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,12.99,Used,20.0,117.71,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43269.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Not Used,20.0,136.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43270.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43271.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43271.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,3.0,119.0,6.0,Clicked,20.0,398.7,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43273.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43274.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,2.0,119.0,12.99,Not Used,20.0,274.79,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43276.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43277.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,2.0,149.0,6.5,Used,20.0,268.74,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43280.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43281.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,4000.0,2400.95
18125.0,F,Chicago,New Customer (< 1 year),43282.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,12.99,Clicked,20.0,340.79,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43284.0,2019-11-13,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43288.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43288.0,2019-11-13,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,2.0,79.0,6.0,Clicked,20.0,179.8,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43289.0,2019-11-13,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43291.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43292.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,5.0,149.0,6.0,Clicked,20.0,825.5,4000.0,2400.95
13328.0,M,Chicago,Experienced (1-2 years),43293.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43334.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43334.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43335.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,5.0,79.0,6.0,Not Used,20.0,440.5,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43337.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43338.0,2019-11-13,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43343.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43343.0,2019-11-13,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,2.0,79.0,6.0,Used,20.0,145.04,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43344.0,2019-11-13,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
15549.0,F,Chicago,New Customer (< 1 year),43344.0,2019-11-13,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,4000.0,2400.95
12474.0,F,New York,Experienced (1-2 years),42260.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,2000.0,1224.01
12474.0,F,New York,Experienced (1-2 years),42260.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
17389.0,F,New York,New Customer (< 1 year),42263.0,2019-11-01,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
17389.0,F,New York,New Customer (< 1 year),42265.0,2019-11-01,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,2000.0,1224.01
17389.0,F,New York,New Customer (< 1 year),42266.0,2019-11-01,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,2000.0,1224.01
15661.0,F,California,Experienced (1-2 years),42338.0,2019-11-01,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,2000.0,1224.01
15661.0,F,California,Experienced (1-2 years),42341.0,2019-11-01,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42270.0,2019-11-01,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42275.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42277.0,2019-11-01,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Clicked,20.0,92.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42282.0,2019-11-01,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,2.0,119.0,6.0,Clicked,20.0,267.8,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42284.0,2019-11-01,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42285.0,2019-11-01,GGOENEBQ079099,Nest Battery Alarm,Nest-USA,1.0,79.0,6.0,Used,20.0,75.52,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42287.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42289.0,2019-11-01,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42290.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,199.0,6.0,Used,20.0,181.12,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42292.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,2.0,119.0,6.0,Used,20.0,215.44,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42293.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Clicked,20.0,136.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42293.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42293.0,2019-11-01,GGOENEBQ078999,Nest Outdoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42299.0,2019-11-01,GGOENEBD084799,Nest Thermostat (Copper),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42304.0,2019-11-01,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Used,20.0,137.12,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42307.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Used,20.0,268.24,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42308.0,2019-11-01,GGOENEBQ084699,Nest Thermostat (White),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42309.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,2.0,149.0,6.0,Clicked,20.0,333.8,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42310.0,2019-11-01,GGOENEBQ079199,Nest Wired Alarm,Nest-USA,7.0,79.0,6.0,Clicked,20.0,614.3,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42315.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42319.0,2019-11-01,GGOENEBB078899,Nest Indoor Camera,Nest-USA,1.0,119.0,6.0,Used,20.0,110.72,2000.0,1224.01
16714.0,M,New Jersey,Loyal Customer (3+ years),42320.0,2019-11-01,GGOENEBJ079499,Nest Thermostat (Steel),Nest-USA,1.0,149.0,6.0,Clicked,20.0,169.9,2000.0,1224.01
